instance_id,family,model,data,run,status,objective,wctime,cputime,maxrss,timeout,memout,reason_code,error,log
2019_code-generator_unison_mips_mesa.shapes.auxWireBox,2019/code-generator,2019/code-generator/unison.mzn,2019/code-generator/mips_mesa.shapes.auxWireBox.dzn,OR-Tools b21a132690 dirty 1200s,OPT,208206,135,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835209-116-2019_code-generator_unison_mips_mesa.shapes.auxWireBox/output.log
2019_fox-geese-corn_foxgeesecorn_fgc_06_07_08_00,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/fgc_06_07_08_00.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,23.0953,22.974,16318300,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836571-117-2019_fox-geese-corn_foxgeesecorn_fgc_06_07_08_00/output.log
2019_fox-geese-corn_foxgeesecorn_fgc_06_07_08_00,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/fgc_06_07_08_00.dzn,OR-Tools b21a132690 dirty 1200s,OPT,148,56,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835210-117-2019_fox-geese-corn_foxgeesecorn_fgc_06_07_08_00/output.log
2019_fox-geese-corn_foxgeesecorn_fgc_50_50_50_00,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/fgc_50_50_50_00.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,24.117,24.0352,16317904,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836572-118-2019_fox-geese-corn_foxgeesecorn_fgc_50_50_50_00/output.log
2019_fox-geese-corn_foxgeesecorn_fgc_50_50_50_00,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/fgc_50_50_50_00.dzn,OR-Tools b21a132690 dirty 1200s,TO,910,1201,,,true,false,timeout,runsolver timeout,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835215-118-2019_fox-geese-corn_foxgeesecorn_fgc_50_50_50_00/output.log
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_13,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_13.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,23.9012,23.7983,16319308,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836574-119-2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_13/output.log
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_13,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_13.dzn,OR-Tools b21a132690 dirty 1200s,OPT,27,7,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835216-119-2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_13/output.log
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_54,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_54.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1962,3.819,3.81549,33720,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836575-120-2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_54/output.log
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_54,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_54.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1962,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835222-120-2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_54/output.log
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_60,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_60.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,23.022,22.9424,16319284,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836576-121-2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_60/output.log
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_60,2019/fox-geese-corn,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_60.dzn,OR-Tools b21a132690 dirty 1200s,OPT,25,22,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835223-121-2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_60/output.log
2019_groupsplitter_group_u12g2pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u12g2pref1.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,234,720.401,721.003,2692248,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836577-122-2019_groupsplitter_group_u12g2pref1/output.log
2019_groupsplitter_group_u12g2pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u12g2pref1.dzn,OR-Tools b21a132690 dirty 1200s,ERR,234,486,,,false,false,runner_error,=====ERROR=====,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835225-122-2019_groupsplitter_group_u12g2pref1/output.log
2019_groupsplitter_group_u15g5pref0,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u15g5pref0.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,441,731.316,734.661,2406292,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836578-123-2019_groupsplitter_group_u15g5pref0/output.log
2019_groupsplitter_group_u15g5pref0,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u15g5pref0.dzn,OR-Tools b21a132690 dirty 1200s,ERR,300,114,,,false,false,runner_error,=====ERROR=====,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835226-123-2019_groupsplitter_group_u15g5pref0/output.log
2019_groupsplitter_group_u6g1pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u6g1pref1.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,120,164.521,166.452,1378264,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836579-124-2019_groupsplitter_group_u6g1pref1/output.log
2019_groupsplitter_group_u6g1pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u6g1pref1.dzn,OR-Tools b21a132690 dirty 1200s,OPT,120,18,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835227-124-2019_groupsplitter_group_u6g1pref1/output.log
2019_groupsplitter_group_u7g2pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u7g2pref1.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,150,291.781,293.814,1588924,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836580-125-2019_groupsplitter_group_u7g2pref1/output.log
2019_groupsplitter_group_u7g2pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u7g2pref1.dzn,OR-Tools b21a132690 dirty 1200s,ERR,150,270,,,false,false,runner_error,=====ERROR=====,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835228-125-2019_groupsplitter_group_u7g2pref1/output.log
2019_groupsplitter_group_u9g1pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u9g1pref1.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,144,333.236,335.505,1997408,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836582-126-2019_groupsplitter_group_u9g1pref1/output.log
2019_groupsplitter_group_u9g1pref1,2019/groupsplitter,2019/groupsplitter/group.mzn,2019/groupsplitter/u9g1pref1.dzn,OR-Tools b21a132690 dirty 1200s,OPT,144,27,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835232-126-2019_groupsplitter_group_u9g1pref1/output.log
2019_hrc_hrc_exp1-1-5110,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5110.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,6,8.395,34.3154,434476,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836583-127-2019_hrc_hrc_exp1-1-5110/output.log
2019_hrc_hrc_exp1-1-5110,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5110.dzn,OR-Tools b21a132690 dirty 1200s,OPT,6,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835233-127-2019_hrc_hrc_exp1-1-5110/output.log
2019_hrc_hrc_exp1-1-5425,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5425.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,9,6.627,28.3636,359840,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836585-128-2019_hrc_hrc_exp1-1-5425/output.log
2019_hrc_hrc_exp1-1-5425,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5425.dzn,OR-Tools b21a132690 dirty 1200s,OPT,9,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835234-128-2019_hrc_hrc_exp1-1-5425/output.log
2019_hrc_hrc_exp1-1-5460,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5460.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,9,3.716,16.6178,280796,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836586-129-2019_hrc_hrc_exp1-1-5460/output.log
2019_hrc_hrc_exp1-1-5460,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5460.dzn,OR-Tools b21a132690 dirty 1200s,OPT,9,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835235-129-2019_hrc_hrc_exp1-1-5460/output.log
2019_hrc_hrc_exp2-1-5145,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp2-1-5145.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,2,15.121,75.9785,297952,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836587-130-2019_hrc_hrc_exp2-1-5145/output.log
2019_hrc_hrc_exp2-1-5145,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp2-1-5145.dzn,OR-Tools b21a132690 dirty 1200s,OPT,2,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835236-130-2019_hrc_hrc_exp2-1-5145/output.log
2019_hrc_hrc_exp2-1-5600,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp2-1-5600.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,7,16.313,91.4744,332152,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836588-131-2019_hrc_hrc_exp2-1-5600/output.log
2019_hrc_hrc_exp2-1-5600,2019/hrc,2019/hrc/hrc.mzn,2019/hrc/exp2-1-5600.dzn,OR-Tools b21a132690 dirty 1200s,OPT,7,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835237-131-2019_hrc_hrc_exp2-1-5600/output.log
2019_kidney-exchange_ccmcp_3_20_0.25_2,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.25_2.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1008,4.058,4.09807,41656,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836589-132-2019_kidney-exchange_ccmcp_3_20_0.25_2/output.log
2019_kidney-exchange_ccmcp_3_20_0.25_2,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.25_2.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1008,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835238-132-2019_kidney-exchange_ccmcp_3_20_0.25_2/output.log
2019_kidney-exchange_ccmcp_3_20_0.25_5,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.25_5.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1247,3.559,3.60744,41652,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836590-133-2019_kidney-exchange_ccmcp_3_20_0.25_5/output.log
2019_kidney-exchange_ccmcp_3_20_0.25_5,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.25_5.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1247,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835239-133-2019_kidney-exchange_ccmcp_3_20_0.25_5/output.log
2019_kidney-exchange_ccmcp_3_20_0.30_5,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.30_5.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1320,9.158,9.18347,41672,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836591-134-2019_kidney-exchange_ccmcp_3_20_0.30_5/output.log
2019_kidney-exchange_ccmcp_3_20_0.30_5,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.30_5.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1320,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835240-134-2019_kidney-exchange_ccmcp_3_20_0.30_5/output.log
2019_kidney-exchange_ccmcp_3_20_0.40_3,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.40_3.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1475,37.161,37.0269,41688,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836592-135-2019_kidney-exchange_ccmcp_3_20_0.40_3/output.log
2019_kidney-exchange_ccmcp_3_20_0.40_3,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.40_3.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1475,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835241-135-2019_kidney-exchange_ccmcp_3_20_0.40_3/output.log
2019_kidney-exchange_ccmcp_3_25_0.20_3,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_25_0.20_3.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1448,10.507,10.5646,89600,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836593-136-2019_kidney-exchange_ccmcp_3_25_0.20_3/output.log
2019_kidney-exchange_ccmcp_3_25_0.20_3,2019/kidney-exchange,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_25_0.20_3.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1448,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835243-136-2019_kidney-exchange_ccmcp_3_25_0.20_3/output.log
2019_liner-sf-repositioning_fm3_0,2019/liner-sf-repositioning,2019/liner-sf-repositioning/fm3_0.mzn,,KAT f2b89728 dirty portfolio-v3 1200s,OPT,165922,101.017,100.848,968816,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836594-137-2019_liner-sf-repositioning_fm3_0/output.log
2019_liner-sf-repositioning_fm3_0,2019/liner-sf-repositioning,2019/liner-sf-repositioning/fm3_0.mzn,,OR-Tools b21a132690 dirty 1200s,OPT,165922,8,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835244-137-2019_liner-sf-repositioning_fm3_0/output.log
2019_liner-sf-repositioning_fm3_3,2019/liner-sf-repositioning,2019/liner-sf-repositioning/fm3_3.mzn,,KAT f2b89728 dirty portfolio-v3 1200s,OPT,165922,476.820,475.044,1410156,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836595-138-2019_liner-sf-repositioning_fm3_3/output.log
2019_liner-sf-repositioning_fm3_3,2019/liner-sf-repositioning,2019/liner-sf-repositioning/fm3_3.mzn,,OR-Tools b21a132690 dirty 1200s,OPT,165922,8,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835245-138-2019_liner-sf-repositioning_fm3_3/output.log
2019_liner-sf-repositioning_tp7_12,2019/liner-sf-repositioning,2019/liner-sf-repositioning/tp7_12.mzn,,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,49.317,49.1596,16319232,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836596-139-2019_liner-sf-repositioning_tp7_12/output.log
2019_liner-sf-repositioning_tp7_12,2019/liner-sf-repositioning,2019/liner-sf-repositioning/tp7_12.mzn,,OR-Tools b21a132690 dirty 1200s,OPT,139245,355,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835246-139-2019_liner-sf-repositioning_tp7_12/output.log
2019_liner-sf-repositioning_tp7_2,2019/liner-sf-repositioning,2019/liner-sf-repositioning/tp7_2.mzn,,KAT f2b89728 dirty portfolio-v3 1200s,TO,0,1198.905,1194.12,3323720,true,,timeout_signal,terminated_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836597-140-2019_liner-sf-repositioning_tp7_2/output.log
2019_liner-sf-repositioning_tp7_2,2019/liner-sf-repositioning,2019/liner-sf-repositioning/tp7_2.mzn,,OR-Tools b21a132690 dirty 1200s,OPT,125988,8,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835247-140-2019_liner-sf-repositioning_tp7_2/output.log
2019_liner-sf-repositioning_tp7_4,2019/liner-sf-repositioning,2019/liner-sf-repositioning/tp7_4.mzn,,KAT f2b89728 dirty portfolio-v3 1200s,SAT,212193,1199.502,1191.51,1145200,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836598-141-2019_liner-sf-repositioning_tp7_4/output.log
2019_liner-sf-repositioning_tp7_4,2019/liner-sf-repositioning,2019/liner-sf-repositioning/tp7_4.mzn,,OR-Tools b21a132690 dirty 1200s,OPT,150674,7,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835249-141-2019_liner-sf-repositioning_tp7_4/output.log
2019_lot-sizing_lot_sizing_cp_pigment15a.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment15a.psp.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1195,351.412,349.308,146292,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836599-142-2019_lot-sizing_lot_sizing_cp_pigment15a.psp/output.log
2019_lot-sizing_lot_sizing_cp_pigment15a.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment15a.psp.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1195,5,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835251-142-2019_lot-sizing_lot_sizing_cp_pigment15a.psp/output.log
2019_lot-sizing_lot_sizing_cp_pigment15d.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment15d.psp.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,1497,1199.975,1194.2,136772,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836601-143-2019_lot-sizing_lot_sizing_cp_pigment15d.psp/output.log
2019_lot-sizing_lot_sizing_cp_pigment15d.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment15d.psp.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1486,17,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835252-143-2019_lot-sizing_lot_sizing_cp_pigment15d.psp/output.log
2019_lot-sizing_lot_sizing_cp_pigment20a.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment20a.psp.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,1147,199.106,197.973,269688,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836602-144-2019_lot-sizing_lot_sizing_cp_pigment20a.psp/output.log
2019_lot-sizing_lot_sizing_cp_pigment20a.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment20a.psp.dzn,OR-Tools b21a132690 dirty 1200s,OPT,1147,8,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20835253-144-2019_lot-sizing_lot_sizing_cp_pigment20a.psp/output.log
2019_lot-sizing_lot_sizing_cp_pigment20c.psp,2019/lot-sizing,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment20c.psp.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,2182,1199.927,1194.35,274152,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20836603-145-2019_lot-sizing_lot_sizing_cp_pigment20c.psp/output.log
