instance_id,instance_relpath,data_relpath_1
2018_cargo_cargo_coarsePiles_challenge12_1422f_1644,2018/cargo/cargo_coarsePiles.mzn,2018/cargo/challenge12_1422f_1644.dzn
2018_cargo_cargo_coarsePiles_challenge20_27613f_2435,2018/cargo/cargo_coarsePiles.mzn,2018/cargo/challenge20_27613f_2435.dzn
2018_cargo_cargo_coarsePiles_challenge22,2018/cargo/cargo_coarsePiles.mzn,2018/cargo/challenge22.dzn
2018_cargo_cargo_coarsePiles_challenge24,2018/cargo/cargo_coarsePiles.mzn,2018/cargo/challenge24.dzn
2018_cargo_cargo_coarsePiles_challenge25,2018/cargo/cargo_coarsePiles.mzn,2018/cargo/challenge25.dzn
2018_concert-hall-cap_concert-hall-cap_concert-cap.mznc2018.02,2018/concert-hall-cap/concert-hall-cap.mzn,2018/concert-hall-cap/concert-cap.mznc2018.02.dzn
2018_concert-hall-cap_concert-hall-cap_concert-cap.mznc2018.03,2018/concert-hall-cap/concert-hall-cap.mzn,2018/concert-hall-cap/concert-cap.mznc2018.03.dzn
2018_concert-hall-cap_concert-hall-cap_concert-cap.mznc2018.06,2018/concert-hall-cap/concert-hall-cap.mzn,2018/concert-hall-cap/concert-cap.mznc2018.06.dzn
2018_concert-hall-cap_concert-hall-cap_concert-cap.mznc2018.148,2018/concert-hall-cap/concert-hall-cap.mzn,2018/concert-hall-cap/concert-cap.mznc2018.148.dzn
2018_concert-hall-cap_concert-hall-cap_concert-cap.mznc2018.318,2018/concert-hall-cap/concert-hall-cap.mzn,2018/concert-hall-cap/concert-cap.mznc2018.318.dzn
2018_elitserien_handball_handball1,2018/elitserien/handball.mzn,2018/elitserien/handball1.dzn
2018_elitserien_handball_handball15,2018/elitserien/handball.mzn,2018/elitserien/handball15.dzn
2018_elitserien_handball_handball16,2018/elitserien/handball.mzn,2018/elitserien/handball16.dzn
2018_elitserien_handball_handball18,2018/elitserien/handball.mzn,2018/elitserien/handball18.dzn
2018_elitserien_handball_handball6,2018/elitserien/handball.mzn,2018/elitserien/handball6.dzn
2018_gfd-schedule_gfd-schedule2_n100f7d50m20k10,2018/gfd-schedule/gfd-schedule2.mzn,2018/gfd-schedule/n100f7d50m20k10.dzn
2018_gfd-schedule_gfd-schedule2_n200f5d50m40k6,2018/gfd-schedule/gfd-schedule2.mzn,2018/gfd-schedule/n200f5d50m40k6.dzn
2018_gfd-schedule_gfd-schedule2_n65f2d50m20k10,2018/gfd-schedule/gfd-schedule2.mzn,2018/gfd-schedule/n65f2d50m20k10.dzn
2018_gfd-schedule_gfd-schedule2_n80f7d30m7k7,2018/gfd-schedule/gfd-schedule2.mzn,2018/gfd-schedule/n80f7d30m7k7.dzn
2018_gfd-schedule_gfd-schedule2_n90f5d40m30k6,2018/gfd-schedule/gfd-schedule2.mzn,2018/gfd-schedule/n90f5d40m30k6.dzn
2018_largescheduling_largecumulative_instance-0100-4,2018/largescheduling/largecumulative.mzn,2018/largescheduling/instance-0100-4.dzn
2018_largescheduling_largecumulative_instance-0400-4,2018/largescheduling/largecumulative.mzn,2018/largescheduling/instance-0400-4.dzn
2018_largescheduling_largecumulative_instance-0800-4,2018/largescheduling/largecumulative.mzn,2018/largescheduling/instance-0800-4.dzn
2018_largescheduling_largecumulative_instance-1600-4,2018/largescheduling/largecumulative.mzn,2018/largescheduling/instance-1600-4.dzn
2018_largescheduling_largecumulative_instance-3200-4,2018/largescheduling/largecumulative.mzn,2018/largescheduling/instance-3200-4.dzn
2018_mapping_mapping_full2x2_mp3,2018/mapping/mapping.mzn,2018/mapping/full2x2_mp3.dzn
2018_mapping_mapping_mesh3x3_mp3_2,2018/mapping/mapping.mzn,2018/mapping/mesh3x3_mp3_2.dzn
2018_mapping_mapping_mesh3x3_mpeg,2018/mapping/mapping.mzn,2018/mapping/mesh3x3_mpeg.dzn
2018_mapping_mapping_mesh_star_2,2018/mapping/mapping.mzn,2018/mapping/mesh_star_2.dzn
2018_mapping_mapping_ring_mp3,2018/mapping/mapping.mzn,2018/mapping/ring_mp3.dzn
2018_neighbours_neighbours-rect_neighbours1,2018/neighbours/neighbours-rect.mzn,2018/neighbours/neighbours1.dzn
2018_neighbours_neighbours-rect_neighbours3,2018/neighbours/neighbours-rect.mzn,2018/neighbours/neighbours3.dzn
2018_neighbours_neighbours-rect_neighbours5,2018/neighbours/neighbours-rect.mzn,2018/neighbours/neighbours5.dzn
2018_neighbours_neighbours-rect_neighbours7,2018/neighbours/neighbours-rect.mzn,2018/neighbours/neighbours7.dzn
2018_neighbours_neighbours-rect_neighbours9,2018/neighbours/neighbours-rect.mzn,2018/neighbours/neighbours9.dzn
2018_on-call-rostering_oc-roster_10s-100d-C,2018/on-call-rostering/oc-roster.mzn,2018/on-call-rostering/10s-100d-C.dzn
2018_on-call-rostering_oc-roster_20s-100d-B,2018/on-call-rostering/oc-roster.mzn,2018/on-call-rostering/20s-100d-B.dzn
2018_on-call-rostering_oc-roster_2s-200d,2018/on-call-rostering/oc-roster.mzn,2018/on-call-rostering/2s-200d.dzn
2018_on-call-rostering_oc-roster_30s-400d-A,2018/on-call-rostering/oc-roster.mzn,2018/on-call-rostering/30s-400d-A.dzn
2018_on-call-rostering_oc-roster_4s-100d,2018/on-call-rostering/oc-roster.mzn,2018/on-call-rostering/4s-100d.dzn
2018_oocsp_racks_oocsp_racks_oocsp_racks_030_f7,2018/oocsp_racks/oocsp_racks.mzn,2018/oocsp_racks/oocsp_racks_030_f7.dzn
2018_oocsp_racks_oocsp_racks_oocsp_racks_030_mii8_cc,2018/oocsp_racks/oocsp_racks.mzn,2018/oocsp_racks/oocsp_racks_030_mii8_cc.dzn
2018_oocsp_racks_oocsp_racks_oocsp_racks_050_e5,2018/oocsp_racks/oocsp_racks.mzn,2018/oocsp_racks/oocsp_racks_050_e5.dzn
2018_oocsp_racks_oocsp_racks_oocsp_racks_050_r1,2018/oocsp_racks/oocsp_racks.mzn,2018/oocsp_racks/oocsp_racks_050_r1.dzn
2018_oocsp_racks_oocsp_racks_oocsp_racks_100_r1_cc,2018/oocsp_racks/oocsp_racks.mzn,2018/oocsp_racks/oocsp_racks_100_r1_cc.dzn
2018_opt-cryptanalysis_mznc2017_aes_opt_r10,2018/opt-cryptanalysis/mznc2017_aes_opt.mzn,2018/opt-cryptanalysis/r10.dzn
2018_opt-cryptanalysis_mznc2017_aes_opt_r12,2018/opt-cryptanalysis/mznc2017_aes_opt.mzn,2018/opt-cryptanalysis/r12.dzn
2018_opt-cryptanalysis_mznc2017_aes_opt_r14,2018/opt-cryptanalysis/mznc2017_aes_opt.mzn,2018/opt-cryptanalysis/r14.dzn
2018_opt-cryptanalysis_mznc2017_aes_opt_r6,2018/opt-cryptanalysis/mznc2017_aes_opt.mzn,2018/opt-cryptanalysis/r6.dzn
2018_opt-cryptanalysis_mznc2017_aes_opt_r8,2018/opt-cryptanalysis/mznc2017_aes_opt.mzn,2018/opt-cryptanalysis/r8.dzn
2018_proteindesign12_wcsp_1CM1.17p.19aa.usingEref_self,2018/proteindesign12/wcsp.mzn,2018/proteindesign12/1CM1.17p.19aa.usingEref_self.dzn
2018_proteindesign12_wcsp_1HZ5.12p.9aa.usingEref_self_x,2018/proteindesign12/wcsp.mzn,2018/proteindesign12/1HZ5.12p.9aa.usingEref_self_x.dzn
2018_proteindesign12_wcsp_1PGB.11p.9aa.usingEref_self_x,2018/proteindesign12/wcsp.mzn,2018/proteindesign12/1PGB.11p.9aa.usingEref_self_x.dzn
2018_proteindesign12_wcsp_2DHC.14p.19aa.usingEref_self,2018/proteindesign12/wcsp.mzn,2018/proteindesign12/2DHC.14p.19aa.usingEref_self.dzn
2018_proteindesign12_wcsp_2PCY.18p.8aa.usingEref_self,2018/proteindesign12/wcsp.mzn,2018/proteindesign12/2PCY.18p.8aa.usingEref_self.dzn
2018_racp_racp_j30_13_6_1.25,2018/racp/racp.mzn,2018/racp/j30_13_6_1.25.dzn
2018_racp_racp_j30_14_7_1.25,2018/racp/racp.mzn,2018/racp/j30_14_7_1.25.dzn
2018_racp_racp_j30_26_2_1.0,2018/racp/racp.mzn,2018/racp/j30_26_2_1.0.dzn
2018_racp_racp_j60_14_7_1.25,2018/racp/racp.mzn,2018/racp/j60_14_7_1.25.dzn
2018_racp_racp_j60_29_10_1.0,2018/racp/racp.mzn,2018/racp/j60_29_10_1.0.dzn
2018_rotating-workforce_rotating-workforce_Example1014,2018/rotating-workforce/rotating-workforce.mzn,2018/rotating-workforce/Example1014.dzn
2018_rotating-workforce_rotating-workforce_Example103,2018/rotating-workforce/rotating-workforce.mzn,2018/rotating-workforce/Example103.dzn
2018_rotating-workforce_rotating-workforce_Example1479,2018/rotating-workforce/rotating-workforce.mzn,2018/rotating-workforce/Example1479.dzn
2018_rotating-workforce_rotating-workforce_Example1780,2018/rotating-workforce/rotating-workforce.mzn,2018/rotating-workforce/Example1780.dzn
2018_rotating-workforce_rotating-workforce_Example593,2018/rotating-workforce/rotating-workforce.mzn,2018/rotating-workforce/Example593.dzn
2018_seat-moving_seat-moving_sm-10-12-00,2018/seat-moving/seat-moving.mzn,2018/seat-moving/sm-10-12-00.dzn
2018_seat-moving_seat-moving_sm-10-20-05,2018/seat-moving/seat-moving.mzn,2018/seat-moving/sm-10-20-05.dzn
2018_seat-moving_seat-moving_sm-15-12-00,2018/seat-moving/seat-moving.mzn,2018/seat-moving/sm-15-12-00.dzn
2018_seat-moving_seat-moving_sm-15-20-00,2018/seat-moving/seat-moving.mzn,2018/seat-moving/sm-15-20-00.dzn
2018_seat-moving_seat-moving_sm-20-20-00,2018/seat-moving/seat-moving.mzn,2018/seat-moving/sm-20-20-00.dzn
2018_soccer-computational_ecp_xIGData_22_12_22_5,2018/soccer-computational/ecp.mzn,2018/soccer-computational/xIGData_22_12_22_5.dzn
2018_soccer-computational_ecp_xIGData_22_17_16_1,2018/soccer-computational/ecp.mzn,2018/soccer-computational/xIGData_22_17_16_1.dzn
2018_soccer-computational_ecp_xIGData_24_16_14_2,2018/soccer-computational/ecp.mzn,2018/soccer-computational/xIGData_24_16_14_2.dzn
2018_soccer-computational_ecp_xIGData_26_16_20_4,2018/soccer-computational/ecp.mzn,2018/soccer-computational/xIGData_26_16_20_4.dzn
2018_soccer-computational_ecp_xIGData_28_23_9_2,2018/soccer-computational/ecp.mzn,2018/soccer-computational/xIGData_28_23_9_2.dzn
2018_steiner-tree_steiner-tree_es10fst03.stp,2018/steiner-tree/steiner-tree.mzn,2018/steiner-tree/es10fst03.stp.dzn
2018_steiner-tree_steiner-tree_es10fst10.stp,2018/steiner-tree/steiner-tree.mzn,2018/steiner-tree/es10fst10.stp.dzn
2018_steiner-tree_steiner-tree_es20fst08.stp,2018/steiner-tree/steiner-tree.mzn,2018/steiner-tree/es20fst08.stp.dzn
2018_steiner-tree_steiner-tree_es20fst09.stp,2018/steiner-tree/steiner-tree.mzn,2018/steiner-tree/es20fst09.stp.dzn
2018_steiner-tree_steiner-tree_es20fst14.stp,2018/steiner-tree/steiner-tree.mzn,2018/steiner-tree/es20fst14.stp.dzn
2018_team-assignment_model_data1_6_24,2018/team-assignment/model.mzn,2018/team-assignment/data1_6_24.dzn
2018_team-assignment_model_data2_4_15,2018/team-assignment/model.mzn,2018/team-assignment/data2_4_15.dzn
2018_team-assignment_model_data2_5_6,2018/team-assignment/model.mzn,2018/team-assignment/data2_5_6.dzn
2018_team-assignment_model_data2_6_12,2018/team-assignment/model.mzn,2018/team-assignment/data2_6_12.dzn
2018_team-assignment_model_data3_6_28,2018/team-assignment/model.mzn,2018/team-assignment/data3_6_28.dzn
2018_test-scheduling_test-scheduling_t100m10r3-2,2018/test-scheduling/test-scheduling.mzn,2018/test-scheduling/t100m10r3-2.dzn
2018_test-scheduling_test-scheduling_t30m10r10-5,2018/test-scheduling/test-scheduling.mzn,2018/test-scheduling/t30m10r10-5.dzn
2018_test-scheduling_test-scheduling_t30m10r3-15,2018/test-scheduling/test-scheduling.mzn,2018/test-scheduling/t30m10r3-15.dzn
2018_test-scheduling_test-scheduling_t500m100r10-13,2018/test-scheduling/test-scheduling.mzn,2018/test-scheduling/t500m100r10-13.dzn
2018_test-scheduling_test-scheduling_t50m10r5-6,2018/test-scheduling/test-scheduling.mzn,2018/test-scheduling/t50m10r5-6.dzn
2018_train_train_instance.10,2018/train/train.mzn,2018/train/instance.10.dzn
2018_train_train_instance.16,2018/train/train.mzn,2018/train/instance.16.dzn
2018_train_train_instance.17,2018/train/train.mzn,2018/train/instance.17.dzn
2018_train_train_instance.4,2018/train/train.mzn,2018/train/instance.4.dzn
2018_train_train_instance.5,2018/train/train.mzn,2018/train/instance.5.dzn
2018_vrplc_vrplc_service_vrplc11_5_15_s3,2018/vrplc/vrplc_service.mzn,2018/vrplc/vrplc11_5_15_s3.dzn
2018_vrplc_vrplc_service_vrplc13_11_15_s3,2018/vrplc/vrplc_service.mzn,2018/vrplc/vrplc13_11_15_s3.dzn
2018_vrplc_vrplc_service_vrplc9_5_10_s1,2018/vrplc/vrplc_service.mzn,2018/vrplc/vrplc9_5_10_s1.dzn
2018_vrplc_vrplc_service_vrplc9_5_10_s3,2018/vrplc/vrplc_service.mzn,2018/vrplc/vrplc9_5_10_s3.dzn
2018_vrplc_vrplc_service_vrplc9_5_15_s3,2018/vrplc/vrplc_service.mzn,2018/vrplc/vrplc9_5_15_s3.dzn
2019_accap_accap_accap_instance3,2019/accap/accap.mzn,2019/accap/accap_instance3.dzn
2019_accap_accap_accap_instance5,2019/accap/accap.mzn,2019/accap/accap_instance5.dzn
2019_accap_accap_accap_instance6,2019/accap/accap.mzn,2019/accap/accap_instance6.dzn
2019_accap_accap_accap_instance8,2019/accap/accap.mzn,2019/accap/accap_instance8.dzn
2019_accap_accap_accap_instance9,2019/accap/accap.mzn,2019/accap/accap_instance9.dzn
2019_amaze_amaze3_2012-03-19,2019/amaze/amaze3.mzn,2019/amaze/2012-03-19.dzn
2019_amaze_amaze3_2012-03-29,2019/amaze/amaze3.mzn,2019/amaze/2012-03-29.dzn
2019_amaze_amaze3_2012-07-13,2019/amaze/amaze3.mzn,2019/amaze/2012-07-13.dzn
2019_amaze_amaze3_2012-07-27,2019/amaze/amaze3.mzn,2019/amaze/2012-07-27.dzn
2019_amaze_amaze3_mod2012-03-29,2019/amaze/amaze3.mzn,2019/amaze/mod2012-03-29.dzn
2019_code-generator_unison_mips_gcc.cfgrtl.update_br_prob_note,2019/code-generator/unison.mzn,2019/code-generator/mips_gcc.cfgrtl.update_br_prob_note.dzn
2019_code-generator_unison_mips_gcc.function.use_return_register,2019/code-generator/unison.mzn,2019/code-generator/mips_gcc.function.use_return_register.dzn
2019_code-generator_unison_mips_gobmk.helpers.dragon_weak,2019/code-generator/unison.mzn,2019/code-generator/mips_gobmk.helpers.dragon_weak.dzn
2019_code-generator_unison_mips_gobmk.patterns.autohelperpat1114,2019/code-generator/unison.mzn,2019/code-generator/mips_gobmk.patterns.autohelperpat1114.dzn
2019_code-generator_unison_mips_mesa.shapes.auxWireBox,2019/code-generator/unison.mzn,2019/code-generator/mips_mesa.shapes.auxWireBox.dzn
2019_fox-geese-corn_foxgeesecorn_fgc_06_07_08_00,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/fgc_06_07_08_00.dzn
2019_fox-geese-corn_foxgeesecorn_fgc_50_50_50_00,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/fgc_50_50_50_00.dzn
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_13,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_13.dzn
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_54,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_54.dzn
2019_fox-geese-corn_foxgeesecorn_foxgeesecorn_60,2019/fox-geese-corn/foxgeesecorn.mzn,2019/fox-geese-corn/foxgeesecorn_60.dzn
2019_groupsplitter_group_u12g2pref1,2019/groupsplitter/group.mzn,2019/groupsplitter/u12g2pref1.dzn
2019_groupsplitter_group_u15g5pref0,2019/groupsplitter/group.mzn,2019/groupsplitter/u15g5pref0.dzn
2019_groupsplitter_group_u6g1pref1,2019/groupsplitter/group.mzn,2019/groupsplitter/u6g1pref1.dzn
2019_groupsplitter_group_u7g2pref1,2019/groupsplitter/group.mzn,2019/groupsplitter/u7g2pref1.dzn
2019_groupsplitter_group_u9g1pref1,2019/groupsplitter/group.mzn,2019/groupsplitter/u9g1pref1.dzn
2019_hrc_hrc_exp1-1-5110,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5110.dzn
2019_hrc_hrc_exp1-1-5425,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5425.dzn
2019_hrc_hrc_exp1-1-5460,2019/hrc/hrc.mzn,2019/hrc/exp1-1-5460.dzn
2019_hrc_hrc_exp2-1-5145,2019/hrc/hrc.mzn,2019/hrc/exp2-1-5145.dzn
2019_hrc_hrc_exp2-1-5600,2019/hrc/hrc.mzn,2019/hrc/exp2-1-5600.dzn
2019_kidney-exchange_ccmcp_3_20_0.25_2,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.25_2.dzn
2019_kidney-exchange_ccmcp_3_20_0.25_5,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.25_5.dzn
2019_kidney-exchange_ccmcp_3_20_0.30_5,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.30_5.dzn
2019_kidney-exchange_ccmcp_3_20_0.40_3,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_20_0.40_3.dzn
2019_kidney-exchange_ccmcp_3_25_0.20_3,2019/kidney-exchange/ccmcp.mzn,2019/kidney-exchange/3_25_0.20_3.dzn
2019_liner-sf-repositioning_fm3_0,2019/liner-sf-repositioning/fm3_0.mzn,
2019_liner-sf-repositioning_fm3_3,2019/liner-sf-repositioning/fm3_3.mzn,
2019_liner-sf-repositioning_tp7_12,2019/liner-sf-repositioning/tp7_12.mzn,
2019_liner-sf-repositioning_tp7_2,2019/liner-sf-repositioning/tp7_2.mzn,
2019_liner-sf-repositioning_tp7_4,2019/liner-sf-repositioning/tp7_4.mzn,
2019_lot-sizing_lot_sizing_cp_pigment15a.psp,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment15a.psp.dzn
2019_lot-sizing_lot_sizing_cp_pigment15d.psp,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment15d.psp.dzn
2019_lot-sizing_lot_sizing_cp_pigment20a.psp,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment20a.psp.dzn
2019_lot-sizing_lot_sizing_cp_pigment20c.psp,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment20c.psp.dzn
2019_lot-sizing_lot_sizing_cp_pigment30b.psp,2019/lot-sizing/lot_sizing_cp.mzn,2019/lot-sizing/pigment30b.psp.dzn
2019_median-string_median_string_dp_p1_15_20-1,2019/median-string/median_string_dp.mzn,2019/median-string/p1_15_20-1.dzn
2019_median-string_median_string_dp_p2_10_8-0,2019/median-string/median_string_dp.mzn,2019/median-string/p2_10_8-0.dzn
2019_median-string_median_string_dp_p2_10_8-3,2019/median-string/median_string_dp.mzn,2019/median-string/p2_10_8-3.dzn
2019_median-string_median_string_dp_p2_2_20-2,2019/median-string/median_string_dp.mzn,2019/median-string/p2_2_20-2.dzn
2019_median-string_median_string_dp_p2_4_20-0,2019/median-string/median_string_dp.mzn,2019/median-string/p2_4_20-0.dzn
2019_multi-knapsack_mknapsack_global_mknap1-5,2019/multi-knapsack/mknapsack_global.mzn,2019/multi-knapsack/mknap1-5.dzn
2019_multi-knapsack_mknapsack_global_mknap2-1,2019/multi-knapsack/mknapsack_global.mzn,2019/multi-knapsack/mknap2-1.dzn
2019_multi-knapsack_mknapsack_global_mknap2-10,2019/multi-knapsack/mknapsack_global.mzn,2019/multi-knapsack/mknap2-10.dzn
2019_multi-knapsack_mknapsack_global_mknap2-2,2019/multi-knapsack/mknapsack_global.mzn,2019/multi-knapsack/mknap2-2.dzn
2019_multi-knapsack_mknapsack_global_mknap2-40,2019/multi-knapsack/mknapsack_global.mzn,2019/multi-knapsack/mknap2-40.dzn
2019_nside_full_EASY_200_50,2019/nside/full.mzn,2019/nside/EASY_200_50.dzn
2019_nside_full_HARD_2000_500,2019/nside/full.mzn,2019/nside/HARD_2000_500.dzn
2019_nside_full_HARD_200_50,2019/nside/full.mzn,2019/nside/HARD_200_50.dzn
2019_nside_full_MEDIUM_1000_100,2019/nside/full.mzn,2019/nside/MEDIUM_1000_100.dzn
2019_nside_full_MEDIUM_200_50,2019/nside/full.mzn,2019/nside/MEDIUM_200_50.dzn
2019_ptv_pax_model_pax_period_20_1c,2019/ptv/pax_model.mzn,2019/ptv/pax_period_20_1c.dzn
2019_ptv_pax_model_pax_period_20_2b,2019/ptv/pax_model.mzn,2019/ptv/pax_period_20_2b.dzn
2019_ptv_pax_model_pax_period_20_3b,2019/ptv/pax_model.mzn,2019/ptv/pax_period_20_3b.dzn
2019_ptv_pax_model_pax_period_20_5a,2019/ptv/pax_model.mzn,2019/ptv/pax_period_20_5a.dzn
2019_ptv_pax_model_pax_period_20_5b,2019/ptv/pax_model.mzn,2019/ptv/pax_period_20_5b.dzn
2019_rcpsp-wet-diverse_rcpsp-wet-diverse_j30_27_5-wet-diverse-3,2019/rcpsp-wet-diverse/rcpsp-wet-diverse.mzn,2019/rcpsp-wet-diverse/j30_27_5-wet-diverse-3.dzn
2019_rcpsp-wet-diverse_rcpsp-wet-diverse_j30_27_5-wet-diverse-4,2019/rcpsp-wet-diverse/rcpsp-wet-diverse.mzn,2019/rcpsp-wet-diverse/j30_27_5-wet-diverse-4.dzn
2019_rcpsp-wet-diverse_rcpsp-wet-diverse_j30_44_8-wet-diverse-4,2019/rcpsp-wet-diverse/rcpsp-wet-diverse.mzn,2019/rcpsp-wet-diverse/j30_44_8-wet-diverse-4.dzn
2019_rcpsp-wet-diverse_rcpsp-wet-diverse_j60_19_6-wet-diverse-3,2019/rcpsp-wet-diverse/rcpsp-wet-diverse.mzn,2019/rcpsp-wet-diverse/j60_19_6-wet-diverse-3.dzn
2019_rcpsp-wet-diverse_rcpsp-wet-diverse_j90_48_4-wet-diverse-3,2019/rcpsp-wet-diverse/rcpsp-wet-diverse.mzn,2019/rcpsp-wet-diverse/j90_48_4-wet-diverse-3.dzn
2019_rotating-workforce_rotating-workforce_Example1174,2019/rotating-workforce/rotating-workforce.mzn,2019/rotating-workforce/Example1174.dzn
2019_rotating-workforce_rotating-workforce_Example1242,2019/rotating-workforce/rotating-workforce.mzn,2019/rotating-workforce/Example1242.dzn
2019_rotating-workforce_rotating-workforce_Example1337,2019/rotating-workforce/rotating-workforce.mzn,2019/rotating-workforce/Example1337.dzn
2019_rotating-workforce_rotating-workforce_Example1370,2019/rotating-workforce/rotating-workforce.mzn,2019/rotating-workforce/Example1370.dzn
2019_rotating-workforce_rotating-workforce_Example789,2019/rotating-workforce/rotating-workforce.mzn,2019/rotating-workforce/Example789.dzn
2019_stack-cuttingstock_stack-cutstock-cumu_d14,2019/stack-cuttingstock/stack-cutstock-cumu.mzn,2019/stack-cuttingstock/d14.dzn
2019_stack-cuttingstock_stack-cutstock-cumu_d3,2019/stack-cuttingstock/stack-cutstock-cumu.mzn,2019/stack-cuttingstock/d3.dzn
2019_stack-cuttingstock_stack-cutstock-cumu_d5,2019/stack-cuttingstock/stack-cutstock-cumu.mzn,2019/stack-cuttingstock/d5.dzn
2019_stack-cuttingstock_stack-cutstock-cumu_d7,2019/stack-cuttingstock/stack-cutstock-cumu.mzn,2019/stack-cuttingstock/d7.dzn
2019_stack-cuttingstock_stack-cutstock-cumu_d8,2019/stack-cuttingstock/stack-cutstock-cumu.mzn,2019/stack-cuttingstock/d8.dzn
2019_steelmillslab_steelmillslab_bench_17_7,2019/steelmillslab/steelmillslab.mzn,2019/steelmillslab/bench_17_7.dzn
2019_steelmillslab_steelmillslab_bench_19_6,2019/steelmillslab/steelmillslab.mzn,2019/steelmillslab/bench_19_6.dzn
2019_steelmillslab_steelmillslab_bench_20_15,2019/steelmillslab/steelmillslab.mzn,2019/steelmillslab/bench_20_15.dzn
2019_steelmillslab_steelmillslab_bench_20_8,2019/steelmillslab/steelmillslab.mzn,2019/steelmillslab/bench_20_8.dzn
2019_steelmillslab_steelmillslab_bench_2_19,2019/steelmillslab/steelmillslab.mzn,2019/steelmillslab/bench_2_19.dzn
2019_stochastic-vrp_vrp-s2-v2-c8_vrp-v2-c8_det,2019/stochastic-vrp/vrp-s2-v2-c8_vrp-v2-c8_det.mzn,
2019_stochastic-vrp_vrp-s2-v2-c9_vrp-v2-c9_det,2019/stochastic-vrp/vrp-s2-v2-c9_vrp-v2-c9_det.mzn,
2019_stochastic-vrp_vrp-s3-v2-c7_vrp-v2-c7_det,2019/stochastic-vrp/vrp-s3-v2-c7_vrp-v2-c7_det.mzn,
2019_stochastic-vrp_vrp-s4-v2-c3_svrp-v2-c3_det,2019/stochastic-vrp/vrp-s4-v2-c3_svrp-v2-c3_det.mzn,
2019_stochastic-vrp_vrp-s5-v2-c6_vrp-v2-c6_det,2019/stochastic-vrp/vrp-s5-v2-c6_vrp-v2-c6_det.mzn,
2019_triangular_triangular_n10,2019/triangular/triangular.mzn,2019/triangular/n10.dzn
2019_triangular_triangular_n17,2019/triangular/triangular.mzn,2019/triangular/n17.dzn
2019_triangular_triangular_n23,2019/triangular/triangular.mzn,2019/triangular/n23.dzn
2019_triangular_triangular_n29,2019/triangular/triangular.mzn,2019/triangular/n29.dzn
2019_triangular_triangular_n37,2019/triangular/triangular.mzn,2019/triangular/n37.dzn
2019_zephyrus_zephyrus_12__10__8__3,2019/zephyrus/zephyrus.mzn,2019/zephyrus/12__10__8__3.dzn
2019_zephyrus_zephyrus_12__6__6__3,2019/zephyrus/zephyrus.mzn,2019/zephyrus/12__6__6__3.dzn
2019_zephyrus_zephyrus_12__8__6__3,2019/zephyrus/zephyrus.mzn,2019/zephyrus/12__8__6__3.dzn
2019_zephyrus_zephyrus_14__10__6__3,2019/zephyrus/zephyrus.mzn,2019/zephyrus/14__10__6__3.dzn
2019_zephyrus_zephyrus_14__6__6__3,2019/zephyrus/zephyrus.mzn,2019/zephyrus/14__6__6__3.dzn
2020_bnn-planner_cellda_y_10s,2020/bnn-planner/cellda_y_10s.mzn,
2020_bnn-planner_inventory_4_8s,2020/bnn-planner/inventory_4_8s.mzn,
2020_bnn-planner_navigation_5x5_10s,2020/bnn-planner/navigation_5x5_10s.mzn,
2020_bnn-planner_sysadmin_4_2s,2020/bnn-planner/sysadmin_4_2s.mzn,
2020_bnn-planner_sysadmin_5_4s,2020/bnn-planner/sysadmin_5_4s.mzn,
2020_cable_tree_wiring_ctw_A031,2020/cable_tree_wiring/ctw.mzn,2020/cable_tree_wiring/A031.dzn
2020_cable_tree_wiring_ctw_A073,2020/cable_tree_wiring/ctw.mzn,2020/cable_tree_wiring/A073.dzn
2020_cable_tree_wiring_ctw_R046,2020/cable_tree_wiring/ctw.mzn,2020/cable_tree_wiring/R046.dzn
2020_cable_tree_wiring_ctw_R189,2020/cable_tree_wiring/ctw.mzn,2020/cable_tree_wiring/R189.dzn
2020_cable_tree_wiring_ctw_R196,2020/cable_tree_wiring/ctw.mzn,2020/cable_tree_wiring/R196.dzn
2020_code-generator_unison_hexagon_gcc.reload1.gen_reload,2020/code-generator/unison.mzn,2020/code-generator/hexagon_gcc.reload1.gen_reload.dzn
